ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
ATXG,Addentax Group Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001650101,BBG009R6DP43,BBG009R6DP52,2025-11-13T07:05:58.579653755Z
ATXS,"Astria Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001454789,BBG000QSGWX5,BBG001T8KDC4,2025-11-13T07:05:58.579653906Z
ATYR,"aTyr Pharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001339970,BBG001J2P692,BBG001V0GF01,2025-11-13T07:05:58.579654056Z
AU,AngloGold Ashanti plc,stocks,us,XNYS,CS,True,usd,0001973832,,,2025-11-13T07:05:58.579654206Z
AUB,Atlantic Union Bankshares Corporation,stocks,us,XNYS,CS,True,usd,0000883948,BBG000BKS4S3,BBG001S7GJV8,2025-11-13T07:05:58.579654337Z
AUBN,Auburn National Bancorporation,stocks,us,XNAS,CS,True,usd,0000750574,BBG000BNFKK3,BBG001S6RJQ4,2025-11-13T07:05:58.579654477Z
AUBpA,"Atlantic Union Bankshares Corporation Depositary Shares, Each Representing a 1/400th Interest in a Share of 6.875% Perpetual Non-Cumulative Preferred Stock, Series A",stocks,us,XNYS,PFD,True,usd,0000883948,,,2025-11-13T07:05:58.579654637Z
AUDC,AudioCodes Ltd,stocks,us,XNAS,CS,True,usd,0001086434,,,2025-11-13T07:05:58.579654757Z
AUGM,FT Vest U.S. Equity Max Buffer ETF - August,stocks,us,BATS,ETF,True,usd,0001667919,BBG01P470Z78,BBG01P471083,2025-11-13T07:05:58.579655228Z
AUGO,Aura Minerals Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001468642,,,2025-11-13T07:05:58.579655368Z
AUGP,PGIM S&P 500 Buffer 12 ETF - August,stocks,us,BATS,ETF,True,usd,,BBG01MQ8J4J5,BBG01MQ8J5D8,2025-11-13T07:05:58.579655569Z
AUGT,AllianzIM U.S. Large Cap Buffer10 Aug ETF,stocks,us,ARCX,ETS,True,usd,0001797318,BBG01HDXBFP1,BBG01HDXBGL3,2025-11-13T07:05:58.579655709Z
AUGU,AllianzIM U.S. Equity Buffer15 Uncapped Aug ETF,stocks,us,BATS,ETF,True,usd,0001797318,BBG01NYJD0Y7,BBG01NYJD200,2025-11-13T07:05:58.579655869Z
AUGW,AllianzIM U.S. Large Cap Buffer20 Aug ETF,stocks,us,ARCX,ETS,True,usd,0001797318,BBG01HDWX4R2,BBG01HDWX5T7,2025-11-13T07:05:58.57965599Z
AUGZ,TrueShares Structured Outcome (August) ETF,stocks,us,BATS,ETF,True,usd,0001776878,BBG01X3LJ8G1,BBG01X3LJ9G9,2025-11-13T07:05:58.57965616Z
AUID,authID Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001534154,BBG0081VR7H9,BBG0081VR7J7,2025-11-13T07:05:58.5796563Z
AUMI,Themes Gold Miners ETF,stocks,us,XNAS,ETF,True,usd,0001976322,BBG01KJPQ4Y4,BBG01KJPQ660,2025-11-13T07:05:58.579656441Z
AUNA,Auna S.A.,stocks,us,XNYS,CS,True,usd,0001799207,,,2025-11-13T07:05:58.579656561Z
AUPH,Aurinia Pharmaceuticals Inc,stocks,us,XNAS,CS,True,usd,0001600620,BBG000BCRJM5,BBG001S68013,2025-11-13T07:05:58.579656851Z
AUR,"Aurora Innovation, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001828108,BBG00Z92Y6X1,BBG00Z92Y6Y0,2025-11-13T07:05:58.579656982Z
AURA,"Aura Biosciences, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001501796,BBG00226DGM5,BBG00226DGP2,2025-11-13T07:05:58.579657122Z
AURE,Prestige Wealth Inc. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001765850,,,2025-11-13T07:05:58.579657252Z
AUROW,"Aurora Innovation, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001828108,BBG010SBLF79,,2025-11-13T07:05:58.579657382Z
AURU,Tradr 2X Long AUR Daily ETF,stocks,us,BATS,ETF,True,usd,,BBG01XM31LW2,BBG01XM31N67,2025-11-13T07:05:58.579657523Z
AUSF,Global X Adaptive U.S. Factor ETF,stocks,us,ARCX,ETF,True,usd,0001432353,BBG00LSVL368,BBG00LSVL3Y7,2025-11-13T07:05:58.579657793Z
AUSM,Allspring Ultra Short Municipal ETF,stocks,us,ARCX,ETF,True,usd,,BBG01V8GCW48,BBG01V8GCX37,2025-11-13T07:05:58.579658003Z
AUST,Austin Gold Corp.,stocks,us,XASE,CS,True,usd,0001817740,BBG00VZQRKP4,BBG00VZQRKT0,2025-11-13T07:05:58.579658144Z
AUTL,Autolus Therapeutics plc American Depositary Share,stocks,us,XNAS,ADRC,True,usd,0001730463,BBG00KVT05R6,BBG00KVT06G6,2025-11-13T07:05:58.579658314Z
AUUD,Auddia Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001554818,BBG00Y0537N9,BBG00Y0538H4,2025-11-13T07:05:58.579658444Z
AUUDW,Auddia Inc. Warrants,stocks,us,XNAS,WARRANT,True,usd,0001554818,BBG00Y057JS4,,2025-11-13T07:05:58.579658575Z
AVA,Avista Corporation,stocks,us,XNYS,CS,True,usd,0000104918,BBG000BCNF74,BBG001S5NZ48,2025-11-13T07:05:58.579658945Z
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001832332,BBG00G6D6H96,BBG00G6D6HB3,2025-11-13T07:05:58.579659076Z
AVAL,GRUPO AVAL ACCIONES Y VALORES S.A.,stocks,us,XNYS,ADRC,True,usd,0001504764,BBG004T0ZMF6,BBG004T0ZN64,2025-11-13T07:05:58.579659386Z
AVAV,"AeroVironment, Inc.",stocks,us,XNAS,CS,True,usd,0001368622,BBG000GX14P2,BBG001SPPWP6,2025-11-13T07:05:58.579659516Z
AVB,"AvalonBay Communities, Inc.",stocks,us,XNYS,CS,True,usd,0000915912,BBG000BLPBL5,BBG001S7J2H8,2025-11-13T07:05:58.579659657Z
AVBC,"Avidia Bancorp, Inc.",stocks,us,XNYS,CS,True,usd,0002058758,BBG01TVWYGZ9,BBG01TVWYHT4,2025-11-13T07:05:58.579659787Z
AVBH,"Avidbank Holdings, Inc. Common stock",stocks,us,XNAS,CS,True,usd,0001443575,BBG000Q24975,BBG001SM30Y7,2025-11-13T07:05:58.579659907Z
AVBP,"ArriVent BioPharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001868279,BBG011N37VQ0,BBG011N37VW3,2025-11-13T07:05:58.579660047Z
AVD,American Vanguard Corporation,stocks,us,XNYS,CS,True,usd,0000005981,BBG000DPXVW9,BBG001S8KSH7,2025-11-13T07:05:58.579660188Z
AVDE,Avantis International Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG00Q9MQ620,BBG00Q9MQ6T1,2025-11-13T07:05:58.579660318Z
AVDL,Avadel Pharmaceuticals plc Ordinary Share,stocks,us,XNAS,CS,True,usd,0001012477,,,2025-11-13T07:05:58.579660608Z
AVDS,Avantis International Small Cap Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01HDKB223,BBG01HDKB2Y8,2025-11-13T07:05:58.579660869Z
AVDV,Avantis International Small Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG00Q9MR772,BBG00Q9MR7Z1,2025-11-13T07:05:58.579661149Z
AVEE,Avantis Emerging Markets Small Cap Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01JY8SVC0,BBG01JY8SW65,2025-11-13T07:05:58.57966127Z
AVEM,Avantis Emerging Markets Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG00Q6ZDX29,BBG00Q6ZDXT0,2025-11-13T07:05:58.5796614Z
AVES,Avantis Emerging Markets Value ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG012NXXFT5,BBG012NXXGN9,2025-11-13T07:05:58.57966154Z
AVGB,Avantis Credit ETF,stocks,us,XNAS,ETF,True,usd,,BBG01TB5RVG6,BBG01TB5RWB9,2025-11-13T07:05:58.57966169Z
AVGE,Avantis All Equity Markets ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG019T9Z9T9,BBG019T9ZBN0,2025-11-13T07:05:58.579661821Z
AVGG,Leverage Shares 2X Long AVGO Daily ETF,stocks,us,XNAS,ETF,True,usd,0001976322,BBG01TYZ1T96,BBG01TYZ1VH2,2025-11-13T07:05:58.579661951Z
AVGO,Broadcom Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001730168,BBG00KHY5S69,BBG00KHY5SY8,2025-11-13T07:05:58.579662081Z
AVGU,GraniteShares 2x Long AVGO Daily ETF,stocks,us,XNAS,ETF,True,usd,0001689873,BBG01VWNTJN6,BBG01VWNTKK6,2025-11-13T07:05:58.579662211Z
AVGV,Avantis All Equity Markets Value ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01H488JH1,BBG01H488KB4,2025-11-13T07:05:58.579662352Z
AVGW,Roundhill AVGO WeeklyPay ETF,stocks,us,BATS,ETF,True,usd,,BBG01W6VNFL1,BBG01W6VNGG5,2025-11-13T07:05:58.579662482Z
AVGX,Defiance Daily Target 2X Long AVGO ETF,stocks,us,XNAS,ETF,True,usd,0001924868,BBG01P7T8FX4,BBG01P7T8GS8,2025-11-13T07:05:58.579662602Z
AVIE,Avantis Inflation Focused Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG019TB2NF4,BBG019TB2P87,2025-11-13T07:05:58.579662742Z
AVIG,Avantis Core Fixed Income ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG00XTVX0Z2,BBG00XTVX1T7,2025-11-13T07:05:58.579662883Z
AVIR,"Atea Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001593899,BBG00TZNCJ75,BBG00TZNCJ84,2025-11-13T07:05:58.579663223Z
AVIV,Avantis International Large Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG012R45G05,BBG012R45GX9,2025-11-13T07:05:58.579663364Z
AVK,Advent Convertible and Income Fund,stocks,us,XNYS,FUND,True,usd,0001219120,BBG000KDPR38,BBG001SJLCH7,2025-11-13T07:05:58.579663524Z
AVL,Direxion Daily AVGO Bull 2X Shares,stocks,us,XNAS,ETF,True,usd,,BBG01Q40B085,BBG01Q40B156,2025-11-13T07:05:58.579663644Z
AVLC,Avantis U.S. Large Cap Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01J9W37C5,BBG01J9W3879,2025-11-13T07:05:58.579663774Z
AVLV,Avantis U.S. Large Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG012NL45J6,BBG012NL46D0,2025-11-13T07:05:58.579663905Z
AVMA,Avantis Moderate Allocation ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01H4897B2,BBG01H489875,2025-11-13T07:05:58.579664035Z
AVMC,Avantis U.S. Mid Cap Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01JYBR229,BBG01JYBR2Z3,2025-11-13T07:05:58.579664165Z
AVMU,Avantis Core Municipal Fixed Income ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG00YFF8NQ8,BBG00YFF8PK9,2025-11-13T07:05:58.579664616Z
AVMV,Avantis U.S. Mid Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01JYVFND0,BBG01JYVFP90,2025-11-13T07:05:58.579664746Z
AVNM,Avantis All International Markets Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01H48B1W9,BBG01H48B2Q4,2025-11-13T07:05:58.579664887Z
AVNS,"Avanos Medical, Inc.",stocks,us,XNYS,CS,True,usd,0001606498,BBG005L86G05,BBG005L86G14,2025-11-13T07:05:58.579665007Z
AVNT,Avient Corporation,stocks,us,XNYS,CS,True,usd,0001122976,BBG000C8NJ10,BBG001S6RCD3,2025-11-13T07:05:58.579665147Z
AVNV,Avantis All International Markets Value ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG01H480D55,BBG01H480F14,2025-11-13T07:05:58.579665277Z
AVNW,"Aviat Networks, Inc.",stocks,us,XNAS,CS,True,usd,0001377789,BBG000QX48M2,BBG001SSSZS7,2025-11-13T07:05:58.579665408Z
AVO,"Mission Produce, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001802974,BBG005C9W679,BBG005C9W688,2025-11-13T07:05:58.579665538Z
AVPT,"AvePoint, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001777921,BBG00Q73LFG4,BBG00Q73LFK9,2025-11-13T07:05:58.579665818Z
AVR,Anteris Technologies Global Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0002011514,BBG01PLXJNR7,BBG01PLXJQ81,2025-11-13T07:05:58.579666109Z
AVRE,Avantis Real Estate ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG012R477N8,BBG012R478M7,2025-11-13T07:05:58.579666239Z
AVS,Direxion Daily AVGO Bear 1X Shares,stocks,us,XNAS,ETF,True,usd,,BBG01Q419WL1,BBG01Q419XF6,2025-11-13T07:05:58.57966661Z
AVSC,Avantis U.S. Small Cap Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG014GDZJ95,BBG014GDZKC8,2025-11-13T07:05:58.57966683Z
AVSD,Avantis Responsible International Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG0161JYDX0,BBG0161JYFR2,2025-11-13T07:05:58.57966695Z
AVSE,Avantis Responsible Emerging Markets Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG0161JWW79,BBG0161JWX22,2025-11-13T07:05:58.579667081Z
AVSF,Avantis Short-Term Fixed Income ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00XTVX5G2,BBG00XTVX698,2025-11-13T07:05:58.579667221Z
AVSU,Avantis Responsible U.S. Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG0161K0614,BBG0161K06W0,2025-11-13T07:05:58.579667361Z
AVT,"Avnet, Inc.",stocks,us,XNAS,CS,True,usd,0000008858,BBG000BCPB71,BBG001S5NZJ2,2025-11-13T07:05:58.579667482Z
AVTR,"Avantor, Inc.",stocks,us,XNYS,CS,True,usd,0001722482,BBG00G2HHYD7,BBG00G2HHYF5,2025-11-13T07:05:58.579667602Z
AVTX,"Avalo Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001534120,BBG001QHW0Y8,BBG001V1GPQ9,2025-11-13T07:05:58.579667792Z
AVUQ,Avantis U.S. Quality ETF,stocks,us,XNAS,ETF,True,usd,,BBG01SQC3L75,BBG01SQC3M28,2025-11-13T07:05:58.579668043Z
AVUS,Avantis U.S. Equity ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG00Q9MPPR2,BBG00Q9MPQH1,2025-11-13T07:05:58.579668183Z
AVUV,Avantis U.S. Small Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001710607,BBG00Q9MQZ44,BBG00Q9MQZW3,2025-11-13T07:05:58.579668333Z
AVXC,Avantis Emerging Markets ex-China Equity ETF,stocks,us,XNAS,ETF,True,usd,,BBG01LV4QP78,BBG01LV4QQ67,2025-11-13T07:05:58.579668513Z
AVXL,Anavex Life Sciences,stocks,us,XNAS,CS,True,usd,0001314052,BBG000C9K8K4,BBG001SLQWW6,2025-11-13T07:05:58.579668934Z
AVXX,Defiance Daily Target 2x Long AVAV ETF,stocks,us,XNAS,ETF,True,usd,,BBG01Y0N55S6,BBG01Y0N56R5,2025-11-13T07:05:58.579669195Z
AVY,Avery Dennison Corp.,stocks,us,XNYS,CS,True,usd,0000008818,BBG000BCQ4P6,BBG001S5NZM8,2025-11-13T07:05:58.579669335Z
AWAY,Amplify Travel Tech ETF,stocks,us,ARCX,ETF,True,usd,0001633061,BBG01L6Y34F3,BBG01L6Y3597,2025-11-13T07:05:58.579669495Z
AWEG,Alger Weatherbie Enduring Growth ETF,stocks,us,ARCX,ETF,True,usd,0001807486,BBG01CBP4YL2,BBG01CBP4ZG5,2025-11-13T07:05:58.579669626Z
AWF,"ALLIANCEBERSTEIN GLOBAL HIGH INCOME FUND, INC.",stocks,us,XNYS,FUND,True,usd,0000906013,BBG000BD8L30,BBG001S6LJ53,2025-11-13T07:05:58.579669776Z
AWI,"Armstrong World Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000007431,BBG000DW4LB1,BBG001SGL0H9,2025-11-13T07:05:58.579669916Z
AWK,"American Water Works Company, Inc",stocks,us,XNYS,CS,True,usd,0001410636,BBG000TRJ294,BBG001SPHYW3,2025-11-13T07:05:58.579670297Z
AWP,abrdn Global Premier Properties Fund,stocks,us,XNYS,FUND,True,usd,0001390195,BBG000R204N1,BBG001SSZNJ6,2025-11-13T07:05:58.579670407Z
AWR,American States Water Company,stocks,us,XNYS,CS,True,usd,0001056903,BBG000F964B6,BBG001S9T5Z6,2025-11-13T07:05:58.579670507Z
AWRE,Aware Inc,stocks,us,XNAS,CS,True,usd,0001015739,BBG000H56MZ6,BBG001S95Q04,2025-11-13T07:05:58.579670617Z
AWX,Avalon Holdings Corp.,stocks,us,XASE,CS,True,usd,0001061069,BBG000BPSQJ3,BBG001S9D084,2025-11-13T07:05:58.579670728Z
AX,"Axos Financial, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001299709,BBG000QPHD08,BBG001SLZ724,2025-11-13T07:05:58.579670828Z
AXG,Solowin Holdings Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001959224,,,2025-11-13T07:05:58.579670938Z
AXGN,"Axogen, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000805928,BBG000BN46R9,BBG001S5SRD1,2025-11-13T07:05:58.579671048Z
AXIA,AXIA Energia American Depositary Shares (Each representing one Common Share),stocks,us,XNYS,ADRC,True,usd,,BBG000BL5Q89,BBG001S8FGT6,2025-11-13T07:05:58.579671158Z
AXIAp,AXIA Energia American Depositary Shares (Each representing one Preferred Share),stocks,us,XNYS,ADRC,True,usd,,BBG000BL63W2,BBG001S8FGV3,2025-11-13T07:05:58.579671389Z
AXIL,"AXIL Brands, Inc.",stocks,us,XASE,CS,True,usd,0001718500,BBG00HXXP3F3,BBG00HXXP3G2,2025-11-13T07:05:58.579671499Z
AXIN,Axiom Intelligence Acquisition Corp 1 Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002057030,,,2025-11-13T07:05:58.579671659Z
AXINR,Axiom Intelligence Acquisition Corp 1 Right,stocks,us,XNAS,RIGHT,True,usd,0002057030,,,2025-11-13T07:05:58.57967176Z
AXINU,Axiom Intelligence Acquisition Corp 1 Units,stocks,us,XNAS,UNIT,True,usd,0002057030,,,2025-11-13T07:05:58.57967187Z
AXL,"American Axle & Manufacturing Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001062231,BBG000BPYZV2,BBG001S9DR67,2025-11-13T07:05:58.57967197Z
AXON,"Axon Enterprise, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001069183,BBG000BHJWG1,BBG001SB2HG5,2025-11-13T07:05:58.57967208Z
AXP,American Express Company,stocks,us,XNYS,CS,True,usd,0000004962,BBG000BCQZS4,BBG001S5P034,2025-11-13T07:05:58.579672511Z
AXR,AMREP Corporation,stocks,us,XNYS,CS,True,usd,0000006207,BBG000BCRB60,BBG001S5P052,2025-11-13T07:05:58.579672621Z
AXS,Axis Capital Holders Limited,stocks,us,XNYS,CS,True,usd,0001214816,,,2025-11-13T07:05:58.579672721Z
AXSM,"Axsome Therapeutics, Inc",stocks,us,XNAS,CS,True,usd,0001579428,BBG00B6G7GL7,BBG00B6G7GM6,2025-11-13T07:05:58.579672832Z
AXSpE,"AXIS Capital Holdings Limited Depositary Shares, each representing 1/100th interest in a share of the Issuers 5.50% Series E Preferred Shares",stocks,us,XNYS,PFD,True,usd,0001214816,,,2025-11-13T07:05:58.579672962Z
AXTA,Axalta Coating Systems Ltd.,stocks,us,XNYS,CS,True,usd,0001616862,,,2025-11-13T07:05:58.579673072Z
AXTI,AXT Inc,stocks,us,XNAS,CS,True,usd,0001051627,BBG000BHZ0N5,BBG001S7SPZ7,2025-11-13T07:05:58.579673182Z
AXUP,T-REX 2X Long AXON Daily Target ETF,stocks,us,BATS,ETF,True,usd,,BBG01WW9ZMX0,BBG01WW9ZP90,2025-11-13T07:05:58.579673283Z
AYI,Acuity Inc.,stocks,us,XNYS,CS,True,usd,0001144215,BBG000BJ5HK0,BBG001SBG656,2025-11-13T07:05:58.579673393Z
AYTU,"AYTU BioPharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001385818,BBG000VC2PT9,BBG001T21Q11,2025-11-13T07:05:58.579673723Z
AZ,A2Z Cust2Mate Solutions Corp. Common Shares,stocks,us,XNAS,CS,True,usd,0001866030,BBG00TM0F0B2,BBG00JXQRF10,2025-11-13T07:05:58.579673824Z
AZI,Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001959726,,,2025-11-13T07:05:58.579673974Z
AZN,AstraZeneca PLC,stocks,us,XNAS,ADRC,True,usd,0000901832,BBG000BZ0DK8,BBG001SB80N8,2025-11-13T07:05:58.579674084Z
AZNH,AstraZeneca PLC ADRhedged,stocks,us,ARCX,ETS,True,usd,,BBG01Q37F602,BBG01Q37F6X6,2025-11-13T07:05:58.579674194Z
AZO,"AutoZone, Inc.",stocks,us,XNYS,CS,True,usd,0000866787,BBG000C7LMS8,BBG001S6Q5D9,2025-11-13T07:05:58.579674294Z
AZTA,"Azenta, Inc.",stocks,us,XNAS,CS,True,usd,0000933974,BBG000DX9JV7,BBG001S8F1B8,2025-11-13T07:05:58.579674405Z
AZTD,Aztlan Global Stock Selection DM SMID ETF,stocks,us,ARCX,ETF,True,usd,0001387131,BBG0196FNNX7,BBG0196FNPT7,2025-11-13T07:05:58.579674515Z
AZTR,Azitra Inc,stocks,us,XASE,CS,True,usd,0001701478,BBG00GDC73T8,BBG00GDC73V5,2025-11-13T07:05:58.579674615Z
AZYY,GraniteShares YieldBoost AMZN ETF,stocks,us,XNAS,ETF,True,usd,0001689873,BBG01X4WYRY7,BBG01X4WYSY5,2025-11-13T07:05:58.579674745Z
AZZ,AZZ Inc.,stocks,us,XNYS,CS,True,usd,0000008947,BBG000F83JZ2,BBG001S9QNK6,2025-11-13T07:05:58.579674846Z
B,Barrick Mining Corporation,stocks,us,XNYS,CS,True,usd,0000756894,BBG000BB07P9,BBG001S5N9P3,2025-11-13T07:05:58.579674996Z
BA,Boeing Company,stocks,us,XNYS,CS,True,usd,0000012927,BBG000BCSST7,BBG001S5P0V3,2025-11-13T07:05:58.579675096Z
BAB,Invesco Taxable Municipal Bond ETF,stocks,us,ARCX,ETF,True,usd,0001378872,BBG000C00736,BBG001STKGB3,2025-11-13T07:05:58.579675206Z
BABA,"Alibaba Group Holding Limited American Depositary Shares, each represents eight Ordinary Shares",stocks,us,XNYS,ADRC,True,usd,0001577552,BBG006G2JVL2,BBG006G2JWB1,2025-11-13T07:05:58.579675316Z
BABO,YieldMax BABA Option Income Strategy ETF,stocks,us,ARCX,ETS,True,usd,,BBG01P50CN21,BBG01P50CNX7,2025-11-13T07:05:58.579675667Z
BABW,Roundhill BABA WeeklyPay ETF,stocks,us,BATS,ETF,True,usd,,BBG01Y2G3556,BBG01Y2G3690,2025-11-13T07:05:58.579675767Z
BABX,GraniteShares ETF Trust GraniteShares 2x Long BABA Daily ETF,stocks,us,XNAS,ETF,True,usd,0001689873,BBG01BWDFNB1,BBG01BWDFP53,2025-11-13T07:05:58.579675908Z
BAC,Bank of America Corporation,stocks,us,XNYS,CS,True,usd,0000070858,BBG000BCTLF6,BBG001S5P0Y0,2025-11-13T07:05:58.579676028Z
BACC,Blue Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002059654,,,2025-11-13T07:05:58.579676128Z
BACCR,Blue Acquisition Corp. Right,stocks,us,XNAS,RIGHT,True,usd,0002059654,,,2025-11-13T07:05:58.579676388Z
BACCU,Blue Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0002059654,,,2025-11-13T07:05:58.579676839Z
BACQ,Inflection Point Acquisition Corp. IV Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002028707,,,2025-11-13T07:05:58.57967695Z
BACQR,Inflection Point Acquisition Corp. IV Right,stocks,us,XNAS,RIGHT,True,usd,0002028707,,,2025-11-13T07:05:58.57967706Z
BACQU,Inflection Point Acquisition Corp. IV Unit,stocks,us,XNAS,UNIT,True,usd,0002028707,,,2025-11-13T07:05:58.57967717Z
BACpB,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579678112Z
BACpE,"Bank of America Corporation Depositary Shares (representing 1/1,000th of a share of Floating Rate Non-Cumalative Preferred Stock, Series E)",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579678252Z
BACpK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579678382Z
BACpL,"Bank Of America Corporation 7.25% Non-Cumulative Perpetual Convertible Preferred Stock, Series L",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579678502Z
BACpM,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series KK",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579678783Z
BACpN,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579678923Z
BACpO,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579679043Z
BACpP,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non- Cumulative Preferred Stock, Series PP",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579679174Z
BACpQ,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579679284Z
BACpS,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-11-13T07:05:58.579679424Z
BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001941536,BBG019M64MD4,BBG019M64MF2,2025-11-13T07:05:58.579679564Z
BAERW,"Bridger Aerospace Group Holdings, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001941536,BBG01BBJSP77,,2025-11-13T07:05:58.579679705Z
BAFE,Brown Advisory Flexible Equity ETF,stocks,us,XNAS,ETF,True,usd,0001593547,BBG01QVCT4K8,BBG01QVCTTJ5,2025-11-13T07:05:58.579679835Z
BAFN,BayFirst Financial Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001649739,BBG000QK3NY5,BBG001SN12G3,2025-11-13T07:05:58.579679965Z
BAGY,Amplify Bitcoin Max Income Covered Call ETF,stocks,us,BATS,ETF,True,usd,0001633061,BBG01THF8MT5,BBG01THF8NP7,2025-11-13T07:05:58.579680296Z
